_id,OBJECTID,HASTUS,DESCRIPTION,STREETNAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT_Y_N,BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT,x,y
6112,6112,10875,Mt Cotton Rd/Alperton Rd,Mount Cotton Rd,Alperton Rd,516099.1028,6951621.3,-27.55914442,153.1630787,BURBANK,4 - Regular,Y,Easy,Easy,Easy,4/26/2018 12:00:00 AM,516099.1028,6951621.3
6113,6113,10876,Mt Cotton Rd FS Moxon Rd,Mount Cotton Rd,Moxon Rd,514451.1687,6952043.557,-27.55535093,153.1463806,BURBANK,3 - Regular with seat,Y,Easy,Easy,Easy,2/8/2018 0:00,514451.1687,6952043.557
6114,6114,10877,Mt Cotton Rd opp FS Moxon Rd,Mount Cotton Rd,Moxon Rd,514437.6997,6952065.903,-27.55514934,153.1462439,BURBANK,3 - Regular with seat,Y,Easy,Easy,Medium,,514437.6997,6952065.903
6115,6115,10879,Mt Gravatt Bus Service,Gainsborough Av,Monet Cr,512211.2909,6953559.733,-27.54168514,153.1236769,MACKENZIE,4 - Regular,Y,Easy,Easy,Easy,1/31/2018 12:00:00 AM,512211.2909,6953559.733
6116,6116,11025,Old Cleveland Rd app Archer St,Old Cleveland Rd,Archer St,515894.2169,6957226.703,-27.50854198,153.1609295,CHANDLER,2 - Intermediate,N,Medium,Medium,Easy,,515894.2169,6957226.703
6117,6117,12045,Ferny Grove Railway Station - B,Conavalla St,,493488.6513,6969195.465,-27.40056541,152.9341365,FERNY GROVE,2 - Intermediate,Y,Medium,Easy,Easy,,493488.6513,6969195.465
6118,6118,13103,Lovat Street,Roxwell St,Lovat St,495235.9,6944420.8,-27.62423661,152.9517127,ELLEN GROVE,4 - Regular,Y,Easy,Easy,Easy,7/11/2018 0:00,495235.9,6944420.8
6119,6119,13104,Roxwell Street,Roxwell St,Bagnall St,494597.2058,6944521.558,-27.62332459,152.9452395,FOREST LAKE,4 - Regular,Y,Easy,Easy,Medium,5/8/2018 0:00,494597.2058,6944521.558
6120,6120,13106,Boundary Rd FS Formation St,Boundary Rd,Formation St,493341.9603,6946866.701,-27.6021475,152.9325299,WACOL,4 - Regular,Y,Medium,Medium,Easy,5/23/2017 12:00:00 AM,493341.9603,6946866.701
6121,6121,13107,Boundary Rd FS Coulson St,Boundary Rd,Coulson St,493360.2158,6946863.382,-27.60217755,152.9327148,WACOL,4 - Regular,Y,Easy,Easy,Medium,5/23/2017 12:00:00 AM,493360.2158,6946863.382
6122,6122,13109,Boundary Rd near Campbell Ave,Boundary Rd,McRoyle St,493433.575,6947297.853,-27.59825559,152.9334606,WACOL,4 - Regular,Y,Easy,Easy,Medium,6/6/2017 0:00,493433.575,6947297.853
6123,6123,13111,Progress Rd near Industrial Ave,PROGRESS RD,Production St,493251.7012,6948052.606,-27.59144092,152.9316219,WACOL,4 - Regular,Y,Medium,Medium,Easy,6/6/2017 0:00,493251.7012,6948052.606
6124,6124,13114,Wacol Traw Station,Wilruna St,Wacol Train Station,492468.9,6948277.2,-27.58940919,152.9236914,WACOL,4 - Regular,N,Easy,Easy,Easy,12/14/2017 12:00:00 AM,492468.9,6948277.2
6125,6125,13119,Gailes Station,WILRUNA ST,Gailes Train Station,491996.6078,6946892.909,-27.6019036,152.9188967,WACOL,4 - Regular,Y,Easy,Easy,Easy,2/2/2023 0:00,491996.6078,6946892.909
6126,6126,14026,Gateway Baptist,MT GRAVATT-CAPALABA RD,Mount Cotton Rd,512656,6952950,-27.54718565,153.1281873,MACKENZIE,4 - Regular,Y,Medium,Easy,Medium,1/31/2018 12:00:00 AM,512656,6952950
6127,6127,14027,Gateway Baptist,MT GRAVATT-CAPALABA RD,Mount Cotton Rd,512654.9,6952975,-27.54695997,153.1281759,MACKENZIE,4 - Regular,Y,Easy,Medium,Easy,2/13/2023 12:00:00 AM,512654.9,6952975
6128,6128,14097,MOUNT COTTON / DAYMAR,Mount Cotton Rd,Daymar St,513174.887,6952936.095,-27.54730625,153.1334431,BURBANK,2 - Intermediate,Y,Easy,Medium,Medium,6/28/2019 12:00:00 AM,513174.887,6952936.095
6129,6129,14098,Mt Cotton Rd opp app Daymar St,Mount Cotton Rd,Daymar St,513336.2388,6952926.766,-27.54738888,153.1350774,BURBANK,4 - Regular,N,Medium,Easy,Easy,,513336.2388,6952926.766
6130,6130,14111,Sleeman Sports Complex Stop A,Ring Rd,Sleeman Sports Complex,514577.2491,6957064.896,-27.51001755,153.1475972,CHANDLER,1 - Premium,Y,Easy,Easy,Easy,3/16/2023 12:00:00 AM,514577.2491,6957064.896
6131,6131,14122,Sleeman Sports Complex Stop B,Ring Rd,Sleeman Sports Complex,514601.3727,6957078.128,-27.50989783,153.1478413,CHANDLER,2 - Intermediate,Y,Easy,Easy,Easy,3/16/2023 12:00:00 AM,514601.3727,6957078.128
6132,6132,19001,RACQ - 84,Levington Rd,Logan Rd,510152.5686,6948528.195,-27.58712611,153.1028684,EIGHT MILE PLAINS,4 - Regular,Y,Easy,Hard,Easy,12/15/2022 12:00:00 AM,510152.5686,6948528.195
6133,6133,19002,Levington Rd (Bus Stop 85),Underwood Rd,Levington Rd,510001.8286,6947936.4,-27.59246986,153.1013459,EIGHT MILE PLAINS,4 - Regular,N,Medium,Easy,Easy,,510001.8286,6947936.4
6134,6134,19003,Underwood Rd (Bus Stop 86),Franquin Cr,Caribbea St,510181.4682,6947812.456,-27.59358746,153.1031672,EIGHT MILE PLAINS,4 - Regular,N,Hard,Easy,Easy,,510181.4682,6947812.456
6135,6135,19004,Woodglen St (Bus Stop 87),Stiller Dr,Woodglen St,510100.5221,6947506.958,-27.59634604,153.1023496,KURABY,4 - Regular,N,Hard,Easy,Easy,,510100.5221,6947506.958
6136,6136,19007,Beenleigh Rd (Bus Stop 90),Stiller Dr,Beenleigh Rd,509759.0288,6946475.44,-27.6056609,153.0988976,KURABY,3 - Regular with seat,Y,Easy,Easy,Medium,2/10/2023 0:00,509759.0288,6946475.44
6137,6137,19008,Kuraby Primary School (Bus Stop 91),Beenleigh Rd,Pioneer Dr,509641.111,6946310.86,-27.60714754,153.0977039,KURABY,2 - Intermediate,Y,Hard,Easy,Easy,,509641.111,6946310.86
6138,6138,19010,Chesterfield Cr,WINIFRED ST,Chesterfield Cr,508819.962,6946413.816,-27.60622368,153.0893816,KURABY,4 - Regular,Y,Easy,Easy,Easy,2/10/2023 0:00,508819.962,6946413.816
6139,6139,19013,Kuraby Primary School (Bus Stop 91),Beenleigh Rd,Kuraby Primary School,509508.1058,6946374.607,-27.60657299,153.0963555,KURABY,4 - Regular,Y,Easy,Easy,Easy,10/7/2022 0:00,509508.1058,6946374.607
6140,6140,19020,RACQ - 84,LEVINGTON RD,Loga Rd,510130.5433,6948511.43,-27.58727763,153.1026453,EIGHT MILE PLAINS,4 - Regular,Y,Easy,Easy,Easy,12/15/2022 12:00:00 AM,510130.5433,6948511.43
6141,6141,312264,Stapylton Rd Opp F/S Stradbroke St,Stapylton Rd,Stradbroke St,498538.4754,6942311.823,-27.6432836,152.9851839,HEATHWOOD,4 - Regular,Y,Easy,Easy,Easy,,498538.4754,6942311.823
6142,6142,312265,Stapylton Rd App Stradbroke St,Stapylton Rd,Stradbroke St,498529.3314,6942358.901,-27.64285857,152.9850913,HEATHWOOD,4 - Regular,N,Hard,Easy,Hard,,498529.3314,6942358.901
6143,6143,6110,Preston Rd - 75/65 hold stand for sports,PRESTON RD,,516207.5,6963266,-27.45401588,153.1640208,WYNNUM WEST,5 - District,N,Hard,Hard,Hard,,516207.5,6963266
6144,6144,6118,Roghan Rd app Ridley Rd,FUN CL,,500793.5787,6976348.617,-27.33600121,153.0080225,BRIDGEMAN DOWNS,2 - Intermediate,Y,Easy,Easy,Easy,5/31/2018 12:00:00 AM,500793.5787,6976348.617
6145,6145,6119,Ridley Road at Gardenia Place ,RIDLEY RD,,500666.3323,6975997.768,-27.3391688,153.0067364,BRIDGEMAN DOWNS,2 - Intermediate,Y,Easy,Easy,Easy,2/3/2023 0:00,500666.3323,6975997.768
6146,6146,6272,Jade St - 43,SAMUEL ST,,508129.4109,6957923.067,-27.50232398,153.082306,CAMP HILL,,Y,Hard,Easy,Easy,,508129.4109,6957923.067
6147,6147,6270,Jade Street - 43,SAMMUEL ST,,508232.821,6957926.266,-27.50229448,153.083353,CAMP HILL,2 - Intermediate,Y,Easy,Easy,Medium,8/18/2022 12:00:00 AM,508232.821,6957926.266
6148,6148,6450,FAIRLAND / DYKES,FAIRLAND ST,,508888.7047,6954147.082,-27.53640849,153.0900212,MOUNT GRAVATT EAST,,N,Hard,Easy,Easy,,508888.7047,6954147.082
6149,6149,6501,"Garden City interchange, platform O",MACGREGOR ST,,507955.9,6951106.4,-27.56386519,153.0805942,MACGREGOR,Bus Station,N,Hard,Hard,Hard,,507955.9,6951106.4
6150,6150,6502,"Garden City interchange, platform N",MACGREGOR ST,,507937.4,6951120,-27.56374252,153.0804067,MACGREGOR,Bus Station,N,Hard,Hard,Hard,,507937.4,6951120
6151,6151,6504,"Garden City interchange, platform L",MACGREGOR ST,,507899.6,6951148,-27.56348996,153.0800236,MACGREGOR,Bus Station,N,Hard,Hard,Hard,,507899.6,6951148
6152,6152,6505,"Garden City interchange, platform K",MACGREGOR ST,,507952,6951124.2,-27.56370451,153.0805546,MACGREGOR,Bus Station,Y,Hard,Hard,Hard,,507952,6951124.2
6153,6153,6506,"Garden City interchange, platform J",MACGREGOR ST,,507933.5,6951137.9,-27.56358094,153.0803671,MACGREGOR,Bus Station,N,Hard,Hard,Hard,,507933.5,6951137.9
6154,6154,6594,Mount Petrie State School,GRAVATT-CAPALABA RD,,512167.0634,6953034.037,-27.54643146,153.1232343,MACKENZIE,,N,Hard,Easy,Easy,,512167.0634,6953034.037
6155,6155,6952,Mt Gravatt Bus Service,ROCHEDALE RD,,512356.2054,6949311.76,-27.58003389,153.1251881,ROCHEDALE,,Y,Easy,Easy,Easy,3/9/2022 0:00,512356.2054,6949311.76
6156,6156,10097,Manly Road app Whites Rd,MANLY RD,,517482.1509,6962706.577,-27.45905055,153.1769283,MANLY,,Y,Easy,Hard,Easy,9/21/2022 12:00:00 AM,517482.1509,6962706.577
6157,6157,19073,Grange-Days Days Road,DAYS ROAD,,501488.3244,6966369.054,-27.42609717,153.0150581,GRANGE,3 - Regular with seat,Y,Easy,Hard,Easy,9/29/2017 12:00:00 AM,501488.3244,6966369.054
6158,6158,10402,Mt Gravatt Capalaba Road - 78/62,MT GRAVATT-CAPALABA RD,,508628.2031,6951840.616,-27.55723267,153.0873994,UPPER MOUNT GRAVATT,,N,Medium,Hard,Hard,,508628.2031,6951840.616
6159,6159,10436,Griffith Uni The Circuit - B,KESSELS RD,,505300.0809,6952228.364,-27.55374924,153.0536855,NATHAN,2 - Intermediate,Y,Easy,Easy,Medium,6/15/2016 12:00:00 AM,505300.0809,6952228.364
6160,6160,10540,Hornibrook Hwy opp app Twenty-Fifth St,HORNIBROOK HWY,,506191.6844,6981727.662,-27.28742438,153.0625665,BRIGHTON,,Y,Hard,Easy,Easy,,506191.6844,6981727.662
6161,6161,10551,Hornibrook Bus Lines stop,TENTH AVE,,506314.9763,6979510.496,-27.30744086,153.0638238,BRIGHTON,2 - Intermediate,Y,Easy,Easy,Easy,6/14/2018 12:00:00 AM,506314.9763,6979510.496
6162,6162,10553,Hornibrook Bus Lines stop,BRIGHTON TCE,,506438.9184,6979012.578,-27.31193558,153.065079,SANDGATE,,N,Hard,Easy,Easy,,506438.9184,6979012.578
6163,6163,10554,Hornibrook Bus Lines stop,BRIGHTON TCE,,506439.7678,6979066.662,-27.3114473,153.0650873,SANDGATE,2 - Intermediate,Y,Easy,Easy,Easy,6/14/2018 12:00:00 AM,506439.7678,6979066.662
6164,6164,10770,Kadumba-Fairfield - 22,MOUNT PETRIE RD,,511990.3266,6953371.926,-27.54338262,153.1214408,MACKENZIE,2 - Intermediate,Y,Easy,Medium,Medium,5/2/2018 0:00,511990.3266,6953371.926
6165,6165,10771,New Cleveland Rd near Judd St,NEW CLEVELAND RD,,515674.347,6959101.18,-27.49162192,153.1586791,GUMDALE,4 - Regular,Y,Easy,Easy,Easy,10/6/2022 0:00,515674.347,6959101.18
6166,6166,10773,New Cleveland Road near Green Camp Road,NEW CLEVELAND RD,,516622.1292,6958928.475,-27.49316982,153.1682763,GUMDALE,4 - Regular,Y,Hard,Hard,Hard,,516622.1292,6958928.475
6167,6167,10774,New Cleveland Rd app Archer St,NEW CLEVELAND RD,,516495.8741,6958935.558,-27.49310741,153.166998,GUMDALE,,Y,Easy,Easy,Easy,5/13/2019 12:00:00 AM,516495.8741,6958935.558
6168,6168,10775,New Cleveland Rd F/S Archer St,NEW CLEVELAND RD,,516123.3373,6959001.112,-27.49252007,153.1632258,GUMDALE,4 - Regular,Y,Medium,Easy,Easy,,516123.3373,6959001.112
6169,6169,10878,Mt Gravatt Bus Service,MT PETRIE RD,,512116.0441,6953586.645,-27.54144304,153.122712,MACKENZIE,,Y,Easy,Medium,Easy,1/31/2018 12:00:00 AM,512116.0441,6953586.645
6170,6170,10880,Old Cleveland Rd app Scrub Rd,OLD CLEVELAND RD,,511345.4,6957957,-27.50199457,153.1148658,CARINDALE,,Y,Easy,Medium,Medium,2/16/2023 12:00:00 AM,511345.4,6957957
6171,6171,10885,Tinchborne St - Veolia OB,OLD CLEVELAND RD,,518148.1237,6956264.753,-27.51719809,153.1837648,CHANDLER,3 - Regular with seat,Y,Easy,Easy,Easy,9/20/2017 12:00:00 AM,518148.1237,6956264.753
6172,6172,10886,Tinchborne St - Veolia IB,OLD CLEVELAND RD,,518032.4109,6956339.784,-27.51652226,153.182592,CHANDLER,4 - Regular,Y,Easy,Easy,Medium,9/20/2017 12:00:00 AM,518032.4109,6956339.784
6173,6173,10890,Mt Gravatt Bus Service,GRIEVE RD,,512753.7182,6952400.183,-27.55214841,153.1291829,ROCHEDALE,,Y,Hard,Hard,Hard,,512753.7182,6952400.183
6174,6174,10908,Clarks & Mt Gravatt Bus Service,ROCHEDALE RD,,512268.2861,6948800.256,-27.58465246,153.1243025,ROCHEDALE,,Y,Easy,Hard,Easy,1/31/2023 12:00:00 AM,512268.2861,6948800.256
6175,6175,10910,Clarks & Mt Gravatt Bus Service,ROCHEDALE RD,,512285.2821,6948813.401,-27.58453364,153.1244746,ROCHEDALE,,Y,Easy,Medium,Medium,1/31/2023 12:00:00 AM,512285.2821,6948813.401
6176,6176,11002,Torbay Rd - Veolia IB,OLD CLEVELAND RD,,517302.7717,6956848.048,-27.51194322,153.1751966,CHANDLER,,Y,Easy,Easy,Easy,7/12/2019 0:00,517302.7717,6956848.048
6177,6177,11023,Old Cleveland Rd opp FS Archer St,CHARLETON ST,,515899.8202,6957199.429,-27.50878814,153.1609866,CHANDLER,4 - Regular,Y,Easy,Medium,Medium,9/20/2017 12:00:00 AM,515899.8202,6957199.429
6178,6178,11034,Bacton Rd - Veolia stop IB,OLD CLEVELAND RD,,515462.2206,6957169.018,-27.50906775,153.1565563,CHANDLER,,N,Hard,Hard,Hard,,515462.2206,6957169.018
6179,6179,11035,Old Cleveland Rd opp app Bacton Rd,OLD CLEVELAND RD,,515481.2,6957208.7,-27.50870928,153.156748,CHANDLER,3 - Regular with seat,Y,Easy,Hard,Medium,9/20/2017 12:00:00 AM,515481.2,6957208.7
6180,6180,11043,Old Cleveland Rd opp app Swinton St,OLD CLEVELAND RD,,517288.1367,6956888.623,-27.51157709,153.1750478,CHANDLER,,Y,Easy,Easy,Medium,5/13/2019 12:00:00 AM,517288.1367,6956888.623
6181,6181,11132,Bacton fs Warriewood,BACTON RD,,515403.5,6956321.2,-27.51672243,153.1559726,CHANDLER,,N,Medium,Easy,Easy,,515403.5,6956321.2
6182,6182,11351,Veolia stop Caladium St @ Matthews Way,MATTHEWS WAY,,514541.2208,6959342.312,-27.4894576,153.147205,WAKERLEY,,Y,Easy,Medium,Easy,4/4/2023 0:00,514541.2208,6959342.312
6183,6183,11352,Veolia stop Caladium St f/s Isaacs Way,MURDOCK PL,,514571.1735,6959417.838,-27.48877543,153.1475074,WAKERLEY,2 - Intermediate,Y,Easy,Medium,Easy,5/13/2019 12:00:00 AM,514571.1735,6959417.838
6184,6184,11353,Veolia stop Caladium St app Campbell St,CALADIUM ST,,514618.7927,6959785.657,-27.48545428,153.147985,WAKERLEY,,N,Hard,Easy,Easy,,514618.7927,6959785.657
6185,6185,11354,Veolia stop Caladium St app Underwood St,CALADIUM ST,,514632.9613,6959787.116,-27.48544096,153.1481284,WAKERLEY,3 - Regular with seat,Y,Easy,Easy,Easy,10/6/2022 0:00,514632.9613,6959787.116
6186,6186,11355,Veolia stop Arenga St fs Williams St,ARENGA ST,,514905.8031,6960252.078,-27.48124034,153.1508846,WAKERLEY,3 - Regular with seat,Y,Easy,Easy,Easy,,514905.8031,6960252.078
6187,6187,11356,Veolia stop Arenga St app Basella St,IVY CRES,,514915.9657,6960236.313,-27.48138256,153.1509877,WAKERLEY,,Y,Easy,Easy,Hard,10/6/2022 0:00,514915.9657,6960236.313
6188,6188,11357,Arenga St app Gordon St,LETITIA CL,,514949.762,6960503.283,-27.47897199,153.1513265,WAKERLEY,,N,Hard,Easy,Easy,,514949.762,6960503.283
6189,6189,11358,Veolia stop Arenga St app Gordon Cres,WILLIS ST,,514964.2607,6960516.132,-27.47885583,153.1514731,WAKERLEY,2 - Intermediate,Y,Easy,Easy,Medium,5/13/2019 12:00:00 AM,514964.2607,6960516.132
6190,6190,13102,Lovat Street,GREENTREE CRES,,495097.1185,6944433.022,-27.62412577,152.9503061,FOREST LAKE,,N,Hard,Easy,Easy,,495097.1185,6944433.022
6191,6191,13105,Roxwell Street,ROXWELL ST,,494564.1106,6944540.124,-27.62315684,152.9449042,ELLEN GROVE,3 - Regular with seat,Y,Easy,Easy,Easy,2/2/2023 0:00,494564.1106,6944540.124
6192,6192,13108,Boundary Rd app Campbell Ave (Westside 463),BOUNDARY RD,,493413.6956,6947295.148,-27.59827992,152.9332591,WACOL,,N,Hard,Easy,Easy,,493413.6956,6947295.148
6193,6193,13113,Wacol Station,WACOL STATION RD,,492456.6,6948284.1,-27.58934683,152.9235668,WACOL,,N,Hard,Easy,Easy,,492456.6,6948284.1
6194,6194,13115,Wilruna St f/s Wilga St (Westside 463),WILRUNA ST,,492308.6297,6947872.299,-27.59306366,152.9220649,WACOL,5 - District,N,Hard,Easy,Easy,,492308.6297,6947872.299
6195,6195,13117,Wilruna St f/s Wuriga St (Westside 463),WILRUNA ST,,492220.0608,6947599.44,-27.59552648,152.9211657,WACOL,,Y,Medium,Easy,Medium,2/3/2023 0:00,492220.0608,6947599.44
6196,6196,13118,Wilruna St opp app Wuriga St,AKENSIDE ST,,492238.6706,6947617.191,-27.59536634,152.9213544,WACOL,,N,Hard,Easy,Easy,2/2/2023 0:00,492238.6706,6947617.191
6197,6197,13120,Gailes Station,AKENSIDE ST,,492003.5984,6946874.195,-27.60207259,152.9189675,WACOL,,N,Hard,Medium,Easy,,492003.5984,6946874.195
6198,6198,14112,New Cleveland app Old Cleveland,NEW CLEVELAND RD,,517684.6864,6956915.722,-27.51132734,153.1790626,CHANDLER,,N,Hard,Medium,Easy,,517684.6864,6956915.722
6199,6199,14118,New Cleveland fs Old Cleveland Rd,OLD CLEVELAND RD,,517704.0355,6956783.551,-27.5125203,153.1792604,CHANDLER,4 - Regular,N,Hard,Easy,Hard,,517704.0355,6956783.551
6200,6200,19005,Crestwood St (Bus Stop 88),CRESTWOOD ST,,509948.4396,6947066.617,-27.60032248,153.1008122,KURABY,,Y,Easy,Easy,Medium,2/7/2018 0:00,509948.4396,6947066.617
6201,6201,19006,Balmoral St (Bus Stop 89),STILLER DR,,509801.0401,6946730.452,-27.60335839,153.0993212,KURABY,,Y,Easy,Easy,Medium,7/15/2019 12:00:00 AM,509801.0401,6946730.452
6202,6202,19009,Bus Stop - 92,BEENLEIGH RD,,509016.2453,6946474.883,-27.60567109,153.0913702,KURABY,4 - Regular,Y,Easy,Medium,Easy,6/21/2018 12:00:00 AM,509016.2453,6946474.883
6203,6203,19011,Beenleigh Rd (Stop 93),DONEGAL ST,,508778.5825,6946640.279,-27.60417949,153.0889606,KURABY,,Y,Hard,Easy,Easy,,508778.5825,6946640.279
6204,6204,19014,Beenleigh Rd (Bus Stop 90),STILLER DR,,509748.8478,6946485.573,-27.60556949,153.0987943,KURABY,,Y,Easy,Easy,Medium,2/10/2023 0:00,509748.8478,6946485.573
6205,6205,19015,Balmoral St (Bus Stop 89),STILLER DR,,509799.1624,6946793.982,-27.60278487,153.0993017,KURABY,,N,Hard,Hard,Hard,,509799.1624,6946793.982
6206,6206,19016,Crestwood St (Bus Stop 88),STILLER DR,,509933.2542,6947044.733,-27.60052016,153.1006585,KURABY,,Y,Easy,Easy,Medium,2/10/2023 0:00,509933.2542,6947044.733
6207,6207,19017,Redland Close (Bus Stop 87),REDLAND CL,,510083.8171,6947483.396,-27.59655888,153.1021805,KURABY,,N,Hard,Hard,Hard,,510083.8171,6947483.396
6208,6208,19018,Underwood Rd (Bus Stop 86),UNDERWOOD RD,,510151.1958,6947781.721,-27.59386516,153.1028608,EIGHT MILE PLAINS,,N,Hard,Hard,Hard,,510151.1958,6947781.721
6209,6209,19019,Levington (Bus Stop 85),LEVINGTON RD,,509994.2139,6947914.997,-27.59266314,153.101269,EIGHT MILE PLAINS,,N,Hard,Hard,Hard,,509994.2139,6947914.997
6210,6210,30088,Ridley Road - District Stop,DIMBOOLA ST,,500451.46,6974779.067,-27.35017151,153.0045645,BRIDGEMAN DOWNS,,Y,Hard,Easy,Easy,,500451.46,6974779.067
6211,6211,30089,Ridley Road - District Stop,RIDLEY RD,,500466.3,6974780.8,-27.35015585,153.0047146,BRIDGEMAN DOWNS,,Y,Hard,Easy,Easy,,500466.3,6974780.8
6212,6212,6591,Clarks Bus Service,MILES PLATTING RD,,512274.5801,6949255.258,-27.58054473,153.1243617,ROCHEDALE,,Y,Easy,Medium,Easy,2/8/2018 0:00,512274.5801,6949255.258
6213,6213,6496,Clarks Bus Service,MILES PLATTING RD,,509274.8779,6949758.159,-27.57602851,153.0939659,EIGHT MILE PLAINS,5 - District,N,Hard,Hard,Hard,,509274.8779,6949758.159
6214,6214,6598,Mt Gravatt Bus Service,GRIEVE RD,,512898.3,6952198.7,-27.553966,153.1306495,ROCHEDALE,,N,Hard,Hard,Hard,,512898.3,6952198.7
6215,6215,6605,Sherwood Depot,SHERWOOD RD  ,,499026.6731,6954421.346,-27.53396125,152.9901428,SHERWOOD,,N,Hard,Hard,Hard,,499026.6731,6954421.346
6216,6216,10462,Musgrave Street - 24A,BRAUN ST,,505872.1,6976570.7,-27.33398383,153.0593619,DEAGON,,N,Hard,Hard,Hard,,505872.1,6976570.7
6217,6217,10643,Winstanley East Winstanley St,WINSTANLEY ST,,511272.7954,6957202.35,-27.5088081,153.1141378,CARINDALE,5 - District,N,Hard,Hard,Hard,,511272.7954,6957202.35
6218,6218,10701,Park Ridge Transit on EP49419 - District Stop,PINE ST,,508256.9,6947697.5,-27.59463838,153.0836667,RUNCORN,,N,Hard,Hard,Hard,,508256.9,6947697.5
6219,6219,10727,Signal Row-Shorrncliffe SS - District Stop,SIGNAL ROW,,508023.8021,6977787.133,-27.32299073,153.0811057,SHORNCLIFFE,,N,Hard,Hard,Hard,,508023.8021,6977787.133
6220,6220,10779,London Road,LONDON RD,,514908.6,6958009.2,-27.50148885,153.1509405,GUMDALE,,Y,Easy,Medium,Easy,10/6/2022 0:00,514908.6,6958009.2
6221,6221,10844,Shorncliffe State School,YUNDAH ST,,507997.7533,6977734.17,-27.32346905,153.0808428,SHORNCLIFFE,,N,Hard,Hard,Hard,,507997.7533,6977734.17
6222,6222,10889,Mt Gravatt Bus Service,MT GRAVATT-CAPALABA RD,,512792.3,6952385.5,-27.5522806,153.1295738,ROCHEDALE,,N,Hard,Hard,Hard,,512792.3,6952385.5
6223,6223,11204,Bus zone for church school bus,MORRIS ST,,503911.819,6966580.463,-27.42418375,153.0395772,WOOLOOWIN,Busway Station,N,Hard,Hard,Hard,,503911.819,6966580.463
6224,6224,11283,Talavera,WINSTANLEY ST,,511104.1475,6957173.972,-27.50906568,153.1124305,CARINDALE,5 - District,N,Hard,Hard,Hard,,511104.1475,6957173.972
6225,6225,11286,Talavera,WINSTANLEY ST,,511112.9938,6957162.228,-27.50917163,153.1125202,CARINDALE,5 - District,N,Hard,Hard,Hard,,511112.9938,6957162.228
6226,6226,13112,Wacol Station,AKENSIDE ST,,492590.4,6948290.8,-27.58928708,152.9249226,WACOL,,N,Hard,Hard,Hard,,492590.4,6948290.8
6227,6227,14110,New Cleveland/Tilley,TILLEY RD,,515130.6,6959113.7,-27.49151506,153.1531743,GUMDALE,5 - District,N,Hard,Hard,Hard,,515130.6,6959113.7
6228,6228,19901,Wadeville West,WADEVILLE ST,,498895.6053,6943735.278,-27.63043331,152.9888056,HEATHWOOD,,N,Hard,Hard,Hard,,498895.6053,6943735.278
6229,6229,19902,Wadeville West,WADEVILLE ST,,498686.573,6943739.096,-27.63039865,152.9866868,HEATHWOOD,4 - Regular,Y,Easy,Easy,Easy,11/24/2022 12:00:00 AM,498686.573,6943739.096
6230,6230,51710,Learoyd Rd near Gooderham,LEAROYD RD,,501115.8544,6947310.234,-27.5981593,153.0113073,WILLAWONG,2 - Intermediate,Y,Easy,Easy,Easy,3/20/2023 12:00:00 AM,501115.8544,6947310.234
6231,6231,51720,Learoyd Rd near Gooderham,LEAROYD RD,,501287.9532,6947321.304,-27.59805921,153.0130512,WILLAWONG,2 - Intermediate,Y,Easy,Easy,Easy,3/20/2023 12:00:00 AM,501287.9532,6947321.304
6232,6232,50,Mary Street Stop 50,MARY ST,ALBERT ST,502667.5138,6961239.903,-27.47240142,153.0269999,BRISBANE CITY,3 - Regular with seat,Y,Easy,Medium,Easy,1/24/2017 12:00:00 AM,502667.5138,6961239.903
6233,6233,51,Charlotte Street Stop 51,CHARLOTTE ST,ALBERT ST,502687.3357,6961404.835,-27.47091238,153.0272001,BRISBANE CITY,4 - Regular,N,Easy,Easy,Medium,1/23/2017 12:00:00 AM,502687.3357,6961404.835
6234,6234,52,Charlotte Street Stop 52,CHARLOTTE ST,ALBERT ST,502723.5271,6961437.316,-27.47061907,153.0275664,BRISBANE CITY,4 - Regular,Y,Easy,Easy,Medium,1/24/2017 12:00:00 AM,502723.5271,6961437.316
